f0,sigma,gain
6.109470904604809,1.151636328297525,2.5205620143372425e-11
7.7445040851062865,1.151844958245488,-8.549367795359391e-12
10.469130082782897,1.1523020245287023,-4.066665984404482e-11
14.283220855471743,1.1531715517020822,1.14718794295421e-11
19.18678501353569,1.1546831741425074,3.4264514918484374e-12
22.246571950768068,1.1558508357148993,-1.549583674910855e-11
23.881041618345265,1.1565452418228106,5.255955039078955e-12
25.179860597940785,1.1571321360488236,1.2824075264151045e-11
26.60514268558828,1.157811935039272,2.500092836358834e-11
30.418861072774973,1.159814939919198,-7.052647784252385e-12
32.26247986806321,1.1608792914418418,2.992985576270113e-11
35.322186503577434,1.162783890839468,-2.106503548235327e-12
40.43466489392865,1.1663511041643388,-3.2127438813622907e-11
41.31511345984442,1.167014031998928,-7.883946123257783e-12
48.39764001360434,1.1728662174183886,-1.840018513508569e-11
49.13863766477632,1.1735318869645177,2.803505700907013e-13
49.696429978369565,1.1740396478810573,-1.8681226533405082e-11
50.773063962538075,1.1750359200056761,-9.50907000623664e-14
53.49710619883698,1.1776519914442163,-4.523165989594566e-13
56.569766296721355,1.1807669109406271,1.9751207430303886e-11
57.31076246082505,1.181544125835052,1.2759644267552073e-13
60.04778434714071,1.1845026060787054,6.763568724220934e-12
62.214030784075966,1.1869419575550635,3.8110841864910644e-14
65.83149337102581,1.1912081862303858,1.1484785930888283e-11
68.20690948082378,1.1941407308030962,1.4263626757270878e-13
71.48873403161191,1.1983632720659567,-7.718592519352613e-12
75.28939729413332,1.2035012995999612,3.3289592299188835e-13
76.18282257765956,1.204747726774373,-4.1580853039016266e-12
83.46149340731893,1.2154501277884355,-3.5733856892670813e-13
84.01928305437475,1.216310548973451,3.615494672756259e-11
86.78707091854535,1.2206647903773726,-2.5479677104408908e-11
87.62375522269032,1.2220088258812623,4.745211434292902e-12
88.42148929724465,1.223302301125077,8.642323324555683e-12
91.14551962436556,1.227807502074527,4.110881635378594e-11
92.72319737177668,1.2304792890332612,-2.0778256501558515e-13
94.95916149878936,1.2343444177806369,-1.1596608275786849e-11
97.63943415724374,1.239098949753793,9.746441703183109e-12
99.8624144515791,1.2431426826202863,-3.4637052634268487e-12
100.15429245314675,1.2436803866816932,-2.2227219755297503e-11
103.07450900849287,1.249146466821147,7.522800466114047e-14
105.85527800646565,1.2544975407923211,-1.2963501198372454e-11
112.34918924958535,1.267548597181554,-3.378816113055474e-11
112.93775172738926,1.268769846317552,-3.025525197363075e-11
113.77443522713219,1.270516922128271,-5.99188496432464e-12
114.51542831605822,1.2720749544607663,-8.585026903771505e-14
121.10983524778284,1.2863860630387562,3.247671811722618e-11
127.04595539843558,1.2999536550827586,4.021343524502649e-13
128.148549688351,1.3025452238532702,-1.8390595925948212e-13
128.48418432469853,1.3033385549955665,2.0772171090221607e-11
130.37152828233278,1.307838264620676,1.8884316996938677e-11
135.1920699769673,1.3196289776168528,1.627226507151963e-13
136.82648612333296,1.323723816844402,-5.5193074365667036e-14
139.55051295156028,1.3306578985935933,-2.6253609682568337e-13
140.66609041405525,1.3335370816397294,1.0840502941773523e-13
