f0,sigma,gain
9.025659092566896,1.1520428440527113,1.4601124334666578e-12
12.543566800612599,1.1527417112885432,-5.407377096795821e-13
18.406516816068773,1.1544130085375763,-3.076902512117278e-12
26.61448339672049,1.1578165135837806,1.2716863398443427e-12
32.19293918644272,1.160838008174732,-2.853026734661734e-12
35.710603314245255,1.1630380071667394,1.0565892422264072e-12
37.16748872699736,1.1640159153247136,2.0982602228731406e-12
41.57336685409092,1.1672111906760652,6.012197505462651e-12
49.78122222060265,1.1741173364866788,-2.48484597831089e-12
50.06555324037253,1.1743788137715214,-6.793909113280324e-13
60.33416533202193,1.1848201334961384,-4.099951993246204e-12
65.30868969694272,1.1905767200489377,2.4635693482977866e-13
70.80406443599512,1.1974659679845503,-7.626070784919989e-14
73.23219495387181,1.2006871817155897,1.3275139770901557e-12
74.3217077680578,1.2021678532368503,2.8242370801452868e-14
80.18444552140879,1.2105108471799968,1.6070454670538431e-13
82.89690554330375,1.214585056395284,-1.294516857513187e-12
88.39227646952429,1.2232547275979597,-6.641930730877813e-14
88.47531132810637,1.2233899922697664,-4.813756272665781e-13
98.9451995192061,1.2414631833882968,-1.0959066574765687e-13
102.83020515259264,1.24868315616247,-1.6738205922612952e-12
106.06351522189509,1.2549039873969903,2.5294549092579346e-12
111.84321389087796,1.2665038145621539,3.5484100915134916e-14
124.85948672773645,1.2948807528918422,5.484893250030612e-12
125.10859116516075,1.2954542638159936,2.819002610904081e-12
125.99680746713166,1.2975085004491709,3.270604683960008e-12
127.08631913222716,1.3000481322442647,-1.28670412753257e-14
128.3771261550746,1.3030852789085516,-2.0312737848779666e-12
134.23985831171004,1.3172660074590472,-1.1558338778157786e-11
142.44768292188053,1.338182716327299,4.777069029786025e-12
144.67451504564085,1.3440715586729512,6.761163142829238e-14
148.27518879047622,1.3537867758918058,-5.508261278605869e-12
149.73206522844328,1.3577855349349397,1.2720585612697182e-12
153.00059968933985,1.3668990944108645,7.882076338447514e-12
164.60780159842963,1.4008534272001227,8.742233219521156e-14
165.89860834430127,1.40478274172089,-2.5521180006888398e-12
172.89865977545674,1.4266259693039804,-2.4855703292031766e-12
176.70062840425345,1.4388680362119826,-2.0648187955313633e-12
181.14170867065732,1.4535051693821088,9.254340818954232e-13
186.88617884932353,1.4729769822912768,-1.4723420309926183e-13
194.35927192809356,1.4992180040701535,-6.383816378130104e-12
197.87691024239876,1.5119259253553894,2.3641804755467046e-12
198.7299005140618,1.5150417996328427,-4.862818255517935e-12
199.86722087377458,1.5192171473783689,4.034602769293053e-12
203.73964070520572,1.5336123126867625,1.3452639630226879e-11
206.01428139789124,1.5421967454533831,-1.8850614856974842e-13
211.50964689888178,1.563329379525499,-6.643853710364943e-14
211.9474632355983,1.565036943848243,-5.559983494802149e-12
218.66318377695595,1.5916719658250014,-6.287656615037373e-12
222.5003777383378,1.607263507737388,-9.173868044943415e-12
229.18087242990174,1.6350552879212321,3.683360568767319e-13
235.39838411584805,1.6616596043653442,2.970382929780041e-12
237.67302469081886,1.6715705515789905,-6.50693631432499e-13
238.47820586006677,1.6751016855954635,1.0784365505499e-13
240.941558407337,1.6859789124240825,1.0589486944028365e-11
250.64148227783687,1.7298967448568443,-1.0771023841150294e-12
260.8396147055441,1.777939279852419,1.2714378540445946e-12
265.56502438625324,1.8008497950091713,4.778438808876513e-12
267.7918558426485,1.8117888783074307,9.845501565816982e-15
268.22967214743915,1.8139503514502109,5.6597769248676884e-12
271.6768586198612,1.831092254622243,-3.180407252385725e-14
279.30343700761347,1.869794974456901,-2.671362303004855e-13
282.82107491377405,1.88800704551478,9.8931132061689e-14
288.1629536639205,1.9160997574973528,7.318125284245698e-12
288.683804736403,1.9188670158005592,5.629369689642132e-13
292.5335817167382,1.9394756802729423,-7.756401860689784e-12
294.84344789997,1.951971923205368,6.214428182581222e-14
296.89162644665095,1.9631346630982078,-2.3266209685063466e-13
299.45059694604623,1.97718984658125,3.398509800386267e-14
307.44454000877374,2.021873676305283,-3.8388793390686865e-13
308.02578342589015,2.0251685657301652,2.956133826609681e-12
310.4413267826963,2.038928207463769,-1.2324964096679663e-11
320.3425453836329,2.096451655432932,1.2429802111781905e-13
321.8472304151788,2.105351546021655,-7.081141313423027e-13
331.19237216574186,2.1615599291271037,-5.7762020534000604e-12
333.4544292568866,2.17540739045036,1.6610944398738303e-15
335.0647914736475,2.185322856928543,-5.561557889437285e-12
335.5856425319637,2.188540111605888,-4.507217609391395e-14
346.7197992845857,2.2585101071633704,-6.257121313411084e-13
353.17383141700566,2.3001144670624716,2.368375623126336e-13
353.5059705051356,2.30227628117516,-2.4442950710259485e-12
362.0333477186217,2.3584747725843505,9.027560237711919e-12
369.8033528489851,2.410848221061785,-1.5439572568557045e-13
369.886387620513,2.41141391987824,1.222623384661963e-12
373.1071120063016,2.433454055154594,3.062321625390865e-13
379.69198788815703,2.4791105287533703,8.203954960076882e-12
383.20962561730306,2.5038275040880102,-3.038249177031576e-12
387.5098020132034,2.5343526857668954,-1.194700640295233e-13
387.75890632636646,2.5361314122960597,-2.7845547566586644e-12
389.0723551574319,2.545528981501724,-1.7288211774838385e-11
391.34699550875547,2.561878932237451,8.241627562298948e-13
395.3854842726652,2.591142120347752,-5.157464895015583e-13
397.2801764966566,2.60497473877848,7.145223070629893e-12
407.8330896197768,2.683228464815837,1.1789473855976817e-11
408.49736778444156,2.688222960676139,3.2680246495667035e-14
410.92549435575216,2.706548428832976,5.44093719594306e-12
420.00894819444886,2.7760658182210305,-2.327269620528063e-13
420.73109450944844,2.781657759624941,-3.817279336821948e-12
423.005734842005,2.7993342248076947,2.8448734775479806e-12
423.85872496640616,2.8059874709438852,1.110451739043467e-11
431.14310464960676,2.863350925616023,7.469350025300905e-13
435.97419114737653,2.901934134330525,1.3841972297583265e-12
446.97750375529864,2.9914162154671047,3.777636950422928e-13
449.5364741151362,3.012546142667621,1.4543403412110803e-13
453.5623795153962,3.046033011170912,-7.273437501499606e-12
454.30969244317396,3.0522819004791044,-1.4594881721574637e-12
457.0095657210639,3.0749434503285196,1.3904903914488182e-13
462.5527393906699,3.121891258966743,-2.3504410298180173e-12
473.49565959635123,3.2162337234980107,-9.404583511509891e-12
476.2911509435912,3.240688289892235,3.448755102062523e-14
476.8723943295869,3.2457910027246366,4.642540553384035e-13
492.92067188427364,3.3891362115240233,-3.9011496819013837e-14
493.3584881517148,3.3931133199469494,-1.2924332605989252e-11
495.52492706716265,3.41284514342472,-8.274618842323725e-12
495.77403137472675,3.415119515777318,1.5838886287774698e-11
499.042564709771,3.445067777540237,3.064418287458329e-12
500.03898193948044,3.454236690418,-9.071378373140429e-13
503.59184531001114,3.4870785832096702,-1.0459951831262653e-11
504.90529411028797,3.499278686255412,1.7437114010566956e-11
507.9498897517143,3.52768093041627,1.1904518646707816e-13
