f0,sigma,gain
4.939093581161494,1.1515172294844427,3.4086052557305086e-12
6.839970501667268,1.1517234540808232,-1.2368160255690983e-12
10.00755396836835,1.1522149725521817,-6.7647992231765e-12
14.441779585650847,1.153213501114604,2.5984373592985413e-12
17.4102715893943,1.1540843623680244,-5.940142233683691e-12
19.310567977081632,1.1547270643289171,2.1553868767036503e-12
20.142699054346387,1.1550294424706111,3.6487710379641705e-12
22.477704251805577,1.1559460450744623,1.1788947529152643e-11
26.911661925967792,1.1579630208207463,-4.528270532283488e-12
27.110361070036454,1.158061885809158,-5.331259477258815e-13
32.61243104053219,1.1610883942702894,-6.358676233060188e-12
35.34479629477218,1.162798606805634,1.9423305814492576e-12
38.19315383594717,1.1647278265728245,-1.2900034854370196e-13
39.58000857550306,1.165721254612047,9.29073141267678e-13
40.09339960124817,1.1660979908079039,4.680791180016855e-14
43.26047309649865,1.1685294086770937,2.560171479907536e-13
44.846022705297855,1.169816067621863,-4.032052766763963e-12
47.69437131441765,1.1722437963964798,-9.833913159057131e-14
47.814395113448235,1.1723493775214084,-3.384879511096763e-12
53.395091576262814,1.1775515566685832,-1.3808951197196318e-13
55.61405088949382,1.1797794169061038,-4.160482661199879e-12
57.31559252100737,1.1815492251601976,7.026616505360611e-12
60.362631973351945,1.1848517786823587,2.0176408453856524e-14
67.2888167596245,1.1929949861970879,6.609351274991435e-12
67.64888725248755,1.1934424897930491,5.838900999867813e-12
68.0836028250602,1.1939859461766733,7.250429542693114e-12
68.59699139957333,1.194632238113196,-7.350842863456532e-14
69.18905296775345,1.1953835976160287,-2.39820998845381e-12
72.35611276789837,1.1995124274583207,-1.3117074321021718e-11
76.78999548201374,1.2056031919400503,5.038418865114478e-12
78.09816937279935,1.207469397122919,1.5259494278360953e-13
80.11842779722772,1.210413375705528,-1.0175390958221638e-11
80.95053579625484,1.2116478079038262,2.0463342717697404e-12
82.49070038212383,1.2139662937637379,7.075034553767311e-12
88.866165814523,1.224028404359786,1.574554092940832e-13
89.45822680578539,1.2250008221183386,-1.0337408891939462e-12
93.42006886074448,1.2316740353678894,-3.566124824573424e-12
95.51899910277804,1.235326579345997,-1.71870372277162e-12
97.69257422286918,1.2391945526792418,3.7662134442424945e-12
100.90098086968304,1.24506309495849,-2.20975898219044e-13
104.69742012267857,1.252252150978358,-4.3071777685828356e-12
106.59765360068374,1.255950194490835,1.5628638893863968e-12
107.19374225520943,1.2571239476082718,-7.818219887827829e-12
107.9885271176291,1.2586991332713193,2.9951663476184654e-12
109.76470924701465,1.2622614111556871,8.54812584174136e-12
111.35427888842437,1.265498698713558,3.811706965637892e-13
114.1985868624223,1.271407517189001,-3.2834330632300083e-12
114.20261478524449,1.2714159905401585,-7.744444891730843e-14
117.96173066417661,1.279454155553687,-8.067245406918105e-12
119.89928621250071,1.283698915293297,-4.610652851608789e-12
123.8238034084703,1.2925085640098137,-6.642619863775164e-13
126.86680705723666,1.29953469465753,6.736673614040931e-13
128.4563763255352,1.3032727470869394,-4.801147740636989e-12
128.77106783822643,1.3040182992123532,6.504510898590986e-14
129.9965393229401,1.30693901165018,1.1321723065612865e-11
135.10114917469852,1.3194026309570897,-2.4543623779800775e-12
140.92589837199316,1.3342109086638037,8.366906689710757e-12
143.29816818567542,1.3404210375188783,3.9678737316361694e-12
144.60231237612282,1.3438791863538002,5.094969308232204e-12
144.60634029761124,1.3438899155690702,-1.442557185314567e-14
146.82529223464508,1.349845992033007,-1.0609052535638675e-13
150.41900529289657,1.3596845762934766,-4.214539285811719e-14
152.31923776870997,1.3649830368091642,1.529249865005058e-14
155.37029651251586,1.3736295094959199,5.257253111859117e-12
155.4862918433664,1.3739616151460345,8.364272530473721e-14
157.8666172603644,1.380831441267344,-3.3325917767986177e-12
159.29481249459843,1.385003434800154,1.848827591536213e-13
159.92016744576722,1.3868420275201734,-3.212812628091655e-14
161.70843240689265,1.3921394206907407,1.8170149458688424e-13
165.62086448785405,1.4039346766341017,-4.511485937857407e-14
166.4610272027585,1.40650438760506,6.978319796344234e-12
167.40510147464298,1.4094074355181416,-7.378125942991186e-12
172.5883828732507,1.4256386516767743,6.591778911069021e-15
173.70188658761137,1.429190117489573,7.390952775844202e-13
178.93054614872102,1.446172096472165,-1.2161037773354294e-11
180.07734437815333,1.4499640821442294,4.0150403907450505e-15
180.70672718884038,1.4520554860415926,-2.5857783186744583e-12
180.82272250532642,1.4524417283235809,-2.401572726535351e-14
187.36358165813598,1.474622574342833,-1.0527340347394568e-12
190.3238832936743,1.4849203687363453,4.9853832599102145e-14
190.80397622549296,1.4866056472659959,-9.309488042045763e-12
195.2751736108329,1.502504869173835,2.1717781821203695e-12
