f0,sigma,gain
6.9487196460026075,1.1517372650622428,8.248884988599945e-12
8.942755699816553,1.1520291239378058,-2.859533659954342e-12
12.26570289046912,1.1526782188798534,-1.4253242095181492e-11
16.917444052133597,1.1539285451125507,4.5065379922912575e-12
22.897996416693484,1.1561216959497274,3.2679212832438807e-12
25.223004834064223,1.1571521647916985,-1.2106533166639734e-11
27.216479110108097,1.1581149839537896,4.1968143108422346e-12
30.207400551556784,1.1596968627948798,2.8458100226474628e-12
30.538920012797636,1.1598823460400511,2.0918868597990064e-11
35.19031285619492,1.1626982462746476,-6.6140511833279594e-12
38.84568851897063,1.1651908351411697,8.933069137359189e-12
41.17064740892847,1.1669042779714092,-4.796186713811244e-12
48.47991856189286,1.172939632533832,-4.17667204201171e-12
48.812881515471744,1.1732380005714247,-1.1149540039356282e-11
55.67721865735179,1.1798441657930667,-1.7805382014186966e-13
57.11812483542508,1.1813410994550777,-1.3110677578115406e-11
57.670648966495314,1.1819252520993717,6.172359925317057e-14
60.108992993336834,1.1845703447581384,-7.965241242036274e-12
60.99303107834995,1.185556392759323,3.0765902705475144e-13
65.64436294159931,1.190981582997085,-9.727449751991149e-14
67.08526669519263,1.192743066317974,1.6363694406977423e-11
71.6246424960095,1.198542416126488,-7.053870678870393e-14
72.7340315089646,1.2000174514634698,6.2742783059759405e-12
78.38134540129145,1.2078775187950148,1.1690236715150769e-11
78.93386802192225,1.208678083551028,-6.142734524551853e-14
86.6880026010388,1.220506502539244,-4.879380779406155e-13
87.57203828493198,1.221925374763867,-1.9282194565394757e-13
91.00636238920372,1.2275740406483586,-9.208483373838229e-12
97.53915252225495,1.2389186773478325,2.406648302339765e-13
98.31268333681336,1.2403140202447618,2.3872561310297652e-12
100.30610558281944,1.2439606805529662,-8.275589672714891e-13
101.97090993682282,1.2470622779269518,8.758847388817286e-12
103.628475659997,1.250201111216083,-4.124937215544584e-12
104.9603189936691,1.2527598137298308,7.161252626249199e-13
108.279793133435,1.2592793074582767,1.3042073413122796e-12
108.83521034870859,1.2603899769754179,1.7193112754403588e-13
114.2600575013827,1.2715368625933776,9.457472594379633e-13
118.58275600225356,1.2808071556577498,3.167697244902353e-12
120.24321635405599,1.2844596179809222,-1.285497369140805e-11
121.46021164392458,1.2871688574087827,-1.3543136154979337e-13
121.56926826288549,1.2874129680248818,8.235866307048248e-13
130.20742496873152,1.307444413245951,2.5852582670208337e-12
135.4141564537096,1.3201825004997514,1.0532223190823422e-14
136.5235425211657,1.3229611118524602,-1.463132338435802e-11
136.85505540332406,1.3237958314327891,-4.6490888327016126e-12
140.17452725054954,1.3322655858394135,-3.2267106806473116e-12
150.69704491639732,1.3604556861898152,-1.890610941620166e-13
151.47057483007742,1.3626084714777618,-2.305163963672576e-12
153.12958661323444,1.3672627811965627,6.2249663846381055e-12
154.7958368898215,1.3719884302062542,2.1473741832174408e-11
155.12300658238559,1.3729223223643519,-2.157927861395705e-12
155.7932707145514,1.3748417207215713,-1.6275029560270293e-13
158.44537310726693,1.38251755446011,-1.0756111188225765e-11
163.0966860639203,1.3962924727080017,3.4008269577448885e-12
164.09556751433144,1.3993026539231554,1.8157935009389892e-12
167.3088772132756,1.4091107925101307,-6.837521856762912e-14
169.0769452993742,1.4145886704218573,2.4661127359247495e-12
174.06556140824216,1.4303549885118052,2.388613268309823e-13
176.38615064699442,1.4378453390051726,2.1475686225180013e-12
176.3919414642906,1.4378641545652373,2.6078676407710075e-12
178.0495051829586,1.4432753150274196,-1.4121055454968136e-13
185.02430194066093,1.4665992679511097,6.741268289506982e-12
185.2496535378628,1.4673677955815199,3.1581918715475433e-13
193.33238777279527,1.495551234732045,2.534831839434453e-12
194.66422942983309,1.500310678649597,-3.827450049378498e-12
194.99139902599305,1.501484844842496,-8.413904987414284e-12
198.3195554188051,1.5135411837732777,1.1383374030039483e-12
204.5193740783664,1.536544269614471,3.5129867994461164e-15
206.28744176783707,1.5432340553518253,-6.010897001244499e-12
209.94421526285944,1.557252791068188,9.16738742823903e-13
216.59184132839349,1.5833682710094483,-1.6706863308731198e-12
218.91243005409402,1.5926764832412563,4.7348235208191475e-12
220.1279765215298,1.5975918025696143,4.252215677893697e-13
221.57611306268484,1.6034831768251778,1.2081389820487846e-11
222.12139565966197,1.6057115314546737,-1.4740600358483302e-13
225.11803900868867,1.6180553869091385,-5.629114664238556e-14
225.44376085902647,1.619407076412549,-7.347396756477109e-13
227.8849876614304,1.629599960156671,-4.234335160498702e-12
230.09507207614627,1.6389224326674052,2.323072090726773e-13
232.8663637965253,1.6507393103626142,-3.6821744383422415e-13
236.07532925531214,1.6645991935330717,1.6845775400507096e-13
239.84839740140907,1.681138134070845,-1.7731306372805104e-11
243.38453233279353,1.696876550413045,1.4669828651780193e-13
246.16161476349583,1.7093981002900889,-5.894755068357384e-12
247.04564848465083,1.7134139178553423,-2.45711431368477e-14
247.1547049957699,1.7139103162079825,-4.710023653894043e-14
248.14924292940856,1.7184473166573904,6.6097677813469685e-12
252.0226812411508,1.7362912928004872,4.604892517016095e-13
261.9897759131733,1.7834778082782257,-5.747452206945858e-13
264.4338978867421,1.7953282344029384,8.651462294461337e-12
264.76106740690295,1.7969228801567403,2.390465437265227e-12
267.7533673044093,1.8115990315222765,7.547211249734739e-13
270.3022026432213,1.8242302309325664,-2.6077805866265357e-13
272.0760608038414,1.8330915188268286,-1.1204816810627554e-11
273.2858162851116,1.8391680825187535,-4.105980797972486e-13
282.7018371998304,1.8873859769814874,-1.1041343863945797e-11
285.9108022990375,1.9041916992842303,3.2343072232678236e-13
289.68097463163383,1.9241788764893726,3.294364150415105e-13
290.34834297562315,1.927744136664546,1.6444793694753085e-11
294.88770160335304,1.9522122927099632,1.2723883896227118e-13
299.3078697737949,1.9764027391564265,-1.1267623933326165e-11
299.319451403708,1.9764665951838793,3.5569638810537448e-12
299.8647339043149,1.9794758404264807,-2.5152529297557722e-14
301.30128855246653,1.9874299626164422,3.905999672217223e-12
301.97155229237603,1.9911541813421185,-1.2281731571325598e-13
304.62365317120464,2.0059713318659105,1.946930618224054e-11
309.27496361227577,2.0322708421289972,-6.155730574932294e-12
312.93752702370784,2.0532602195887555,3.496367780177358e-12
315.147611058274,2.0660452858869958,4.5150578672638327e-13
315.2552198524266,2.0666700867195313,-4.463831948865423e-12
317.591732822698,2.0802890036041495,-5.220391018394363e-12
320.8021454675857,2.0991656678463504,2.418568902824004e-13
322.5644218642407,2.10960825704101,-3.887243681765639e-12
322.5702126790242,2.1096426655387894,1.967989669990911e-12
327.8917867362937,2.1415240901993897,-1.7684397331161404e-12
331.20256961761396,2.1616221425865936,-1.2202142678588359e-11
331.7594337262458,2.165022413696933,1.6328992361619038e-13
337.523024526411,2.2005510273895776,-1.7059471354023818e-12
341.1696630812157,2.2233461309391123,1.522971676097983e-11
344.49781836189,2.2443641999613186,8.590287389023515e-13
346.16406755378557,2.254963596059899,2.595456460845979e-12
348.04553432392726,2.2669935190902097,-7.677731467172744e-14
349.7002018811307,2.277627199977113,-7.542210244244375e-13
352.4657022238194,2.295512207771056,1.088010808358086e-11
357.7930669393882,2.330362362801176,7.375364377514227e-12
363.4374671835189,2.3678568645506566,-3.242680317614592e-12
365.090687015426,2.378949956844587,-8.570326848210222e-12
367.7543693485064,2.396929153089192,9.117021277652954e-12
368.9699155026712,2.4051772189380247,-8.38949976220284e-15
376.0653472718726,2.4538662729596092,-1.0824475608415508e-11
376.61786824774805,2.45769660727969,3.817187338686851e-14
379.04461742813237,2.474586560011529,6.664960462120879e-13
389.023292123668,2.5451773700067144,8.91464375646058e-12
389.56857457656724,2.5490876428798224,1.34430876093424e-13
390.6692734070595,2.5569975466208765,4.513855374439986e-12
390.68085503594426,2.5570808938204723,1.0293862872528362e-12
392.33986565005466,2.5690454914915604,-4.448372869909532e-12
392.66269201029115,2.571379571513533,-1.5647590278200802e-12
394.3274934367361,2.5834467972133726,-1.1964071924081216e-11
395.9850563434114,2.5955122764840706,-7.79948062161615e-12
400.6363663983137,2.6296396567566536,2.4660094386259164e-12
406.5191473035521,2.6733732913426067,-1.5919756754719861e-13
406.6166221642067,2.6741033056451124,1.788227907664052e-12
407.295572061762,2.6791929913207584,-1.3083600478475784e-11
410.9393150190924,2.7066530464812755,-4.326879908774294e-12
411.49617909354293,2.710871242192326,5.867912665215995e-14
413.925823628111,2.729342414552942,1.5572440397205119e-12
418.2543072799954,2.762518779827242,-8.455503861885828e-12
419.25318812132593,2.7702238760371767,-5.117863681088989e-13
421.58246237882423,2.7882626669231563,-1.2288934858677387e-11
422.56397077542283,2.7958937729733058,4.888221385067863e-12
428.88008215625484,2.845425283936059,1.9985445449916047e-11
432.5310635904996,2.874391768489031,-6.101075917887693e-12
434.7527290484402,2.892138385355021,6.227713623855335e-13
437.749371546564,2.916219528296439,-1.9242285897462046e-13
439.8547419936917,2.933237306250495,1.8035883253900767e-11
443.8271020572292,2.9655683867726097,-4.358606127706358e-12
445.49769425303697,2.9792521808447177,2.684191300159309e-12
448.1497948324449,3.0010810837882103,2.2230589914884998e-13
449.154466473907,3.0093841701285835,2.1344276371987512e-12
455.47057777813865,3.0620094067473094,-4.088414058817212e-12
456.452086159551,3.070253211586203,3.433298716600515e-12
459.3382244393846,3.0945970389370565,-3.0386211045801417e-13
468.74845303489343,3.175035618337886,-3.5621619012721974e-12
470.3085410241197,3.1885288732483343,2.6525686015585984e-13
470.4060158819028,3.1893734247816354,-2.6700017888228877e-13
473.74285712616444,3.2183903709456283,6.000368659634346e-12
474.0700265843833,3.2212464553821376,-1.3345151719042676e-12
480.38469012459797,3.2767577331121713,2.579891427513967e-12
485.2526652670509,3.3200527675972533,-5.775831883410792e-13
485.6888912095818,3.3239538063003957,4.792837855516053e-12
490.67605675359454,3.368801657974905,-1.5548838469603388e-12
490.68763838194405,3.3689063407656508,1.3735549272553416e-12
494.21219079920013,3.400878481498204,-2.275784237387688e-13
496.20560930871784,3.419062614681188,7.889161987708591e-14
499.5279734884707,3.44953216680227,3.9323215976608964e-13
502.30071212901515,3.4751167341736444,1.7333580747432956e-12
503.97130428919866,3.490599962367318,5.565650616125099e-12
504.17928333440926,3.492531133085616,-1.2433058937151984e-13
504.19665577686055,3.4926924793951035,8.824842354019721e-14
508.9599175081745,3.5371409366926367,-2.0158999562906903e-12
510.15953884108603,3.548401106845055,-9.015836221172212e-14
512.4960515340326,3.570408734084091,1.8335306950122835e-13
512.9438591011473,3.574638120095089,-3.556404402504275e-12
513.9326059810111,3.583989571178751,-1.650222902326256e-11
517.4687400018581,3.6175812794840843,-7.851265892904694e-14
520.2414786279394,3.6440821845222,-8.00621007761208e-12
526.1068868091236,3.7006084404958646,-2.4645277503269394e-13
527.2336442402652,3.7115398183543293,-1.6633890044002629e-12
535.201527382241,3.7895086588177356,6.727219885617948e-12
536.0739792545744,3.798116977463224,3.0760195253456433e-13
538.5181007117586,3.8223073245185764,8.051747982912373e-12
539.4137158397533,3.8311990980232222,-2.9648163896663255e-14
539.5111906955017,3.8321677315565523,-8.905612965744502e-14
541.06838324432,3.8476656992357197,-9.115865079968067e-14
545.5059231809676,3.8920753528676664,2.441274694882914e-12
546.8319734283693,3.905416484274147,-1.1831810585349166e-12
547.3700173294545,3.9108388760586568,2.1975060108125993e-13
559.9950010248075,4.039603720044321,-1.7309869774744196e-13
560.109848322292,4.040788547576856,1.427007128394215e-12
564.4325409422879,4.085560482653199,1.5304804797027736e-11
565.1085953948534,4.092593786979149,1.3117583969501421e-11
567.7606958776248,4.12026609984054,-9.273528461908522e-12
570.9696604028738,4.153922021979955,3.8018059825338733e-13
573.948930331703,4.185338691272039,1.3461501367993518e-14
575.9597212429529,4.206635078508837,3.5904201692416006e-14
582.0374515003175,4.27145740297293,6.228881612404458e-13
582.0490331283992,4.271581576935821,3.975042559949044e-13
583.3808741794393,4.2858775669365246,-1.9252030920473655e-11
589.2318052414364,4.349068569683308,-2.41643099164434e-13
591.6759266705834,4.3756522083311005,-4.858486995157772e-12
601.6488097886747,4.485263438632539,-3.085210079137411e-12
602.1998830152847,4.491373659334274,4.595251160768007e-13
604.3124918807704,4.514849792195584,4.755258215534158e-13
605.2940002229383,4.52578466622426,6.610805038573639e-12
605.843625745693,4.531915733309281,-8.739158904143578e-14
609.9366237348115,4.5777481011950165,1.1138581300268121e-11
611.9300421906383,4.600181649526013,-3.861265153348691e-12
613.8346720125294,4.621684368317758,-2.8314243766872787e-13
615.2524062822018,4.637733560227115,-1.9246320384841848e-11
618.5950382209508,4.675719747456258,-4.813810305993635e-13
619.9037160073303,4.69064782852249,6.085224108044925e-12
620.2482578958866,4.69458326239043,2.415518333461761e-12
622.5847705332543,4.721329124454683,-6.979055824620815e-13
623.7843918366772,4.735100158270779,4.036528217514626e-13
625.8839713630805,4.759266047725967,4.412700715480693e-12
629.8794944847716,4.805478303899996,-3.225533115508995e-12
633.1931723458271,4.8440274092410425,3.842713369281903e-12
634.7590510875092,4.862314166405828,-6.334586103078832e-13
636.865869127851,4.886989426480211,1.0365135068133225e-12
641.8313189513702,4.945468702560877,1.206234753719477e-11
643.0541035072075,4.959939418778292,4.4899806178623245e-15
644.8453337276319,4.981186977648785,-1.2086148334808204e-11
650.1495346184477,5.0444520037590035,-1.0074000535024541e-11
651.7984111750533,5.064224315268298,-1.505521642616482e-11
653.0385681710799,5.079128513005453,-1.0264194471281575e-14
655.7939342815777,5.1123438806589565,-6.131104200436321e-12
656.4699887235671,5.120514943301265,3.7961937626051105e-12
663.0944490118854,5.201026233035799,-1.0755429298511844e-11
663.1176122677468,5.20130916906729,1.773823292352128e-11
663.6527607507765,5.207848687131973,-7.19459588522299e-14
668.6471646256643,5.269134696391424,-2.107451380360554e-13
673.4118739067206,5.328030412759704,-1.2552256110164786e-12
675.7194324566652,5.356704039625544,8.472102738076133e-12
681.3797568393092,5.427454389454299,-1.2176453782599634e-11
683.037319610137,5.448284559249625,1.9463076758964084e-12
685.5803635615827,5.480340733721643,-3.140435855285126e-14
686.7071209605853,5.494582085073544,9.025927714155486e-13
689.6733615040971,5.532184916889349,-6.58856173711878e-13
693.5714097382463,5.581846656217076,2.6087852426463225e-13
695.6738846518549,5.608748710026314,1.3761569670192471e-13
703.8642236358762,5.714324000577539,7.080229909150531e-14
704.9562361489006,5.728493644768713,1.182690739705208e-11
704.9793994046452,5.728794442509145,-1.3246896575764236e-12
708.8369119345361,5.7790259270267885,-3.332988100443067e-13
711.2868241359613,5.811070344936823,9.898760441106906e-12
711.6096504681244,5.815301100510149,-9.676544883526996e-13
713.938924560121,5.845883974583467,1.6785309258863828e-11
721.568056385906,5.946752601294792,4.27726429805753e-12
729.8978536010968,6.0581094542943426,-3.3450702981261917e-12
733.4224058652451,6.105612233616554,1.6262243399094496e-13
735.4331967311442,6.132815539687421,-1.9482374622172426e-14
736.2067260197028,6.143300191276557,-3.4976884018306094e-12
737.8425732285183,6.165509263989286,-1.1437200588071073e-11
739.5088222101343,6.1881817625884,-1.9756229689054865e-11
739.8359916518144,6.192639534325977,3.964783143270074e-12
740.4102281241679,6.200468428340322,-8.574202618616393e-14
741.5109268539862,6.215491863368342,4.0356310175099664e-12
743.1583556898032,6.2380193150365795,1.976229812159701e-11
747.80966534125,6.301892601345246,-6.248362319171202e-12
747.8270377829837,6.302131912343313,5.5842927926528096e-12
748.170131962664,6.306859284604721,4.909388494343215e-12
750.4907198253901,6.338890768567044,3.5883932090020337e-13
753.7899206044733,6.38460098656582,-4.530998953761017e-12
758.7785336168663,6.454098702860035,-2.1975569345757237e-13
759.3368453499858,6.461905218149768,3.0911292332775155e-13
761.0991214773856,6.486583662101786,-3.94572951560249e-12
769.7372679575469,6.6083774174463095,-1.238571138823836e-11
772.7411487668252,6.651052804841688,4.8778651373568575e-12
774.4175316675756,6.674941023225323,4.108218533884472e-12
778.068512839474,6.727146128786787,2.612067250326661e-13
778.2851780963791,6.730251927145579,6.761644041406951e-13
778.6239291647319,6.735109503240965,7.220294407529986e-14
779.3771906016905,6.745918594409844,3.5212887720520732e-12
779.7043600422227,6.750616640182223,1.545880399071712e-11
783.0440965103194,6.798686954020315,-1.8761064273305435e-12
786.5802303856597,6.849808043374903,-9.81272095264593e-14
791.0003977284447,6.9140333159820155,1.1043745125421763e-11
791.0235609840046,6.9143708272955084,-9.120376498217777e-12
792.6898099579865,6.938675633268167,-6.029420057512715e-12
801.3047931605411,7.0651542076276534,1.5370383509670203e-12
803.6253810130754,7.0994570286078424,-8.699204616495903e-12
805.3003162062921,7.124277480037332,-6.7241558652775755e-12
815.1525609697469,7.271321470130113,4.8786283157936876e-14
817.4890735581128,7.306456042548781,2.4511564941849983e-14
817.5793098928712,7.307814959911537,6.765168662658556e-13
819.5901007447668,7.338135448990624,2.271973849014212e-12
820.2661551758797,7.348346327870271,1.3185273648617633e-11
